surveyid,country,year,sex,agegr,prev,se,ci_l,ci_u,var,n,deff,deff15to49,ISO
UG2004AIS,Uganda,2004,male,50-54,0.0693221125185618,0.0141998695746344,0.0460600545164363,0.10306311367832,0.000201636295936628,436,1.36264904385387,2.4000200800844,UG
UG2004AIS,Uganda,2004,male,55-59,0.0588536211394761,0.0136047633748334,0.0371052296389502,0.0921296775458174,0.000185089586485208,343,1.14616129975978,2.4000200800844,UG
UG2004AIS,Uganda,2004,female,15-19,0.026253137636914,0.00393341783770324,0.0195338553326948,0.035200747169613,1.54717758859621e-05,2042,1.23585812433987,2.4000200800844,UG
UG2004AIS,Uganda,2004,female,20-24,0.0632190478325706,0.00720833022933235,0.0504434493619972,0.0789612069892685,5.19600246951066e-05,1799,1.57839068840076,2.4000200800844,UG
UG2004AIS,Uganda,2004,female,25-29,0.0873861570316688,0.00787414443011357,0.0730943140087092,0.104158411839137,6.20021505062886e-05,1708,1.32789864092073,2.4000200800844,UG
UG2004AIS,Uganda,2004,female,30-34,0.121754161806985,0.00949761966773925,0.104279029164751,0.141694526568792,9.02047793530273e-05,1379,1.16330581513027,2.4000200800844,UG
UG2004AIS,Uganda,2004,female,35-39,0.0998237929914137,0.0102889618430203,0.0813347256128779,0.121957843911505,0.000105862735807128,1011,1.19105734448244,2.4000200800844,UG
UG2004AIS,Uganda,2004,female,40-44,0.0842094522906416,0.0102056834943494,0.0661849644060725,0.106582378727769,0.000104155975586835,815,1.10074013149994,2.4000200800844,UG
UG2004AIS,Uganda,2004,female,45-49,0.0826676162385316,0.0124952984532157,0.0611743130358387,0.110821084866899,0.000156132483434935,608,1.25179930732418,2.4000200800844,UG
UG2004AIS,Uganda,2004,female,50-54,0.0549116705615397,0.0106302819308846,0.0373668609544465,0.0800095832005895,0.000113002893930093,486,1.05825122119752,2.4000200800844,UG
UG2004AIS,Uganda,2004,female,55-59,0.0497268048303859,0.0137254495170862,0.0286601998633345,0.0849245089526834,0.000188387964446081,312,1.24385201407545,2.4000200800844,UG
UG2011AIS,Uganda,2011,male,15-19,0.0167992987827259,0.00332149941033735,0.0113768818842473,0.024741454445762,1.10323583328714e-05,2044,1.36526173109273,2.00993705372165,UG
UG2011AIS,Uganda,2011,male,20-24,0.027808291412932,0.00527174885841746,0.019123168506874,0.040275949625801,2.77913360262258e-05,1362,1.40010405734969,2.00993705372165,UG
UG2011AIS,Uganda,2011,male,25-29,0.0401558331738554,0.00673286892229809,0.0288216171603093,0.0556916777855165,4.53315239248474e-05,1313,1.54424311594286,2.00993705372165,UG
UG2011AIS,Uganda,2011,male,30-34,0.0911365849321713,0.00998579672189046,0.0733158588403107,0.112761867771745,9.97161361709182e-05,1137,1.36878278372297,2.00993705372165,UG
UG2011AIS,Uganda,2011,male,35-39,0.110171008255154,0.0111891410717128,0.0900220852460654,0.13416479430418,0.000125196877922691,1094,1.39713040913929,2.00993705372165,UG
UG2011AIS,Uganda,2011,male,40-44,0.112568159647868,0.0120795735509096,0.0909113790607625,0.138597452043043,0.000145916097171834,868,1.26786308588835,2.00993705372165,UG
UG2011AIS,Uganda,2011,male,45-49,0.101944573736183,0.0121158548981508,0.0804601822742547,0.128364873548862,0.000146793939913046,723,1.15925550970578,2.00993705372165,UG
UG2011AIS,Uganda,2011,male,50-54,0.0653806552867898,0.0135289078398014,0.0432844050777383,0.0976060184056642,0.00018303134733784,516,1.54557876928783,2.00993705372165,UG
UG2011AIS,Uganda,2011,male,55-59,0.0580671118681751,0.0147806446427136,0.0349226624798786,0.0950396546993328,0.00021846745605418,342,1.36603765567445,2.00993705372165,UG
UG2011AIS,Uganda,2011,female,15-19,0.0295451170307874,0.00442287515091769,0.0219880780385288,0.0395942710020648,1.95618246006052e-05,2409,1.64355823353511,2.00993705372165,UG
UG2011AIS,Uganda,2011,female,20-24,0.0707253316154298,0.00645150426634566,0.0590495966211742,0.0845023557404645,4.16219072986762e-05,2136,1.35270823799636,2.00993705372165,UG
UG2011AIS,Uganda,2011,female,25-29,0.0977245521434631,0.008039157899807,0.083023977739433,0.114702475413678,6.46280597380293e-05,1893,1.38748693739931,2.00993705372165,UG
UG2011AIS,Uganda,2011,female,30-34,0.110017288130277,0.00933588116900245,0.0929639889642036,0.129751345487513,8.71586772017345e-05,1439,1.28094038535261,2.00993705372165,UG
UG2011AIS,Uganda,2011,female,35-39,0.121091851869155,0.0107765601563791,0.101454969524686,0.14392073279288,0.000116134248804058,1343,1.46547331968416,2.00993705372165,UG
UG2011AIS,Uganda,2011,female,40-44,0.107286744155017,0.0109446714873081,0.0875904708565559,0.130777249924212,0.000119785833965095,930,1.1631356308257,2.00993705372165,UG
UG2011AIS,Uganda,2011,female,45-49,0.105339914109601,0.0113389346503372,0.0850335658266607,0.129807530213023,0.000128571439004617,836,1.14051173949245,2.00993705372165,UG
UG2011AIS,Uganda,2011,female,50-54,0.0768366988916223,0.0120541427712374,0.0562263685594749,0.104168082391551,0.000145302357949374,607,1.24340933485185,2.00993705372165,UG
UG2011AIS,Uganda,2011,female,55-59,0.0552738434769038,0.0118817474008297,0.0360273193476695,0.0839072826600086,0.000141175921297123,374,1.01112914463967,2.00993705372165,UG
UG2017PHIA,Uganda,2017,male,0-4,0.00476319,0.00133412,0.00274929968277776,0.00824008645489949,1.7798761744e-06,3261,1.22438007176817,2.09065437264462,UG
UG2017PHIA,Uganda,2017,male,5-9,0.00236062,0.0017606,0.000546347536436588,0.0101384860154602,3.09971236e-06,1015,1.33594251546197,2.09065437264462,UG
UG2017PHIA,Uganda,2017,male,10-14,0.00341295,0.0027085,0.000718587810199245,0.0160476485311858,7.33597225e-06,845,1.8225070770662,2.09065437264462,UG
UG2017PHIA,Uganda,2017,male,15-19,0.00462913,0.00129938,0.00266878445345951,0.0080178636350088,1.6883883844e-06,2834,1.03845551609552,2.09065437264462,UG
UG2017PHIA,Uganda,2017,male,20-24,0.0131786,0.00296064,0.00847527352227426,0.0204382210561281,8.7653892096e-06,2063,1.39047311936092,2.09065437264462,UG
UG2017PHIA,Uganda,2017,male,25-29,0.03701158,0.00493799,0.0284607929094378,0.0480044370978854,2.43837452401e-05,1637,1.11992877052066,2.09065437264462,UG
UG2017PHIA,Uganda,2017,male,30-34,0.05514881,0.00618966,0.0442006032778576,0.0686141449664928,3.83118909156e-05,1380,1.01464265024378,2.09065437264462,UG
UG2017PHIA,Uganda,2017,male,35-39,0.09222387,0.00948734,0.075237302988152,0.112578670236261,9.00096202756e-05,1143,1.22889013682901,2.09065437264462,UG
UG2017PHIA,Uganda,2017,male,40-44,0.10843862,0.01107701,0.0885595104828354,0.132133121038799,0.0001227001505401,952,1.20822220797975,2.09065437264462,UG
UG2017PHIA,Uganda,2017,male,45-49,0.13958539,0.01253022,0.116786269412532,0.165998841318687,0.0001570064132484,845,1.10465423242779,2.09065437264462,UG
UG2017PHIA,Uganda,2017,male,50-54,0.09695041,0.01318482,0.0740047196719323,0.126042185693067,0.0001738394784324,610,1.21120316077564,2.09065437264462,UG
UG2017PHIA,Uganda,2017,male,55-59,0.08941084,0.01535691,0.0635338088790658,0.124427085097402,0.0002358346847481,439,1.27162643431837,2.09065437264462,UG
UG2017PHIA,Uganda,2017,male,60-64,0.05280353,0.01001404,0.03628638980881,0.0762442598237789,0.0001002809971216,451,0.904257579799438,2.09065437264462,UG
UG2017PHIA,Uganda,2017,female,0-4,0.00609397,0.00162788,0.00360753134020935,0.010276475459196,2.6499932944e-06,3266,1.42894435799792,2.09065437264462,UG
UG2017PHIA,Uganda,2017,female,5-9,0.00590708,0.00245966,0.00260778838933417,0.0133247661591221,6.0499273156e-06,1072,1.10444758290304,2.09065437264462,UG
UG2017PHIA,Uganda,2017,female,10-14,0.01070821,0.00450379,0.00468241885677174,0.0242992573303243,2.02841243641e-05,886,1.69647983543746,2.09065437264462,UG
UG2017PHIA,Uganda,2017,female,15-19,0.01800951,0.00301788,0.0129562108849115,0.0249838548821839,9.1075996944e-06,3289,1.69378635011162,2.09065437264462,UG
UG2017PHIA,Uganda,2017,female,20-24,0.05097336,0.00447524,0.0428829043995865,0.0604937191684473,2.00277730576e-05,3059,1.26645707101163,2.09065437264462,UG
UG2017PHIA,Uganda,2017,female,25-29,0.08498902,0.00664108,0.0728446715685621,0.0989419595191317,4.41039435664e-05,2574,1.45981169738132,2.09065437264462,UG
UG2017PHIA,Uganda,2017,female,30-34,0.11371504,0.00788358,0.0991543404534176,0.130105147436399,6.21508336164e-05,2024,1.24814826770249,2.09065437264462,UG
UG2017PHIA,Uganda,2017,female,35-39,0.1288777,0.00966072,0.11109802421192,0.149025729433836,9.33295109184e-05,1573,1.30764785046091,2.09065437264462,UG
UG2017PHIA,Uganda,2017,female,40-44,0.11887043,0.01105137,0.0988586885459947,0.142293446509784,0.0001221327788769,1214,1.41558944458035,2.09065437264462,UG
UG2017PHIA,Uganda,2017,female,45-49,0.12811231,0.01136494,0.107439051488091,0.152085678256431,0.0001291618612036,983,1.13667525142007,2.09065437264462,UG
UG2017PHIA,Uganda,2017,female,50-54,0.10456022,0.01221202,0.0829294541544946,0.131026903526818,0.0001491334324804,863,1.37462088215649,2.09065437264462,UG
UG2017PHIA,Uganda,2017,female,55-59,0.0936005,0.01471657,0.0684703529041835,0.126699486174065,0.0002165774325649,559,1.42701054687853,2.09065437264462,UG
UG2017PHIA,Uganda,2017,female,60-64,0.06906488,0.01297911,0.0475707416977542,0.0992586984931695,0.0001684572963921,532,1.39387806072653,2.09065437264462,UG
ZA2005HSRC,South Africa,2005,male,15-19,0.0322894452000268,0.0131202303307341,0.0144135150855319,0.0707441217905124,0.000172140443931514,1001,5.51456087438951,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,male,20-24,0.0603011679656936,0.0138754577198306,0.0381477591941836,0.0940615429198339,0.000192528326934808,784,2.6637673316409,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,male,25-29,0.121411975704576,0.0246057647906722,0.0806788947626212,0.178712522736518,0.000605443660933885,383,2.17383063501904,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,male,30-34,0.233020566514001,0.0344111065735599,0.172151428747866,0.307419593326991,0.0011841242556169,341,2.25929886425281,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,male,35-39,0.232887636463389,0.0307094687326994,0.177929288408791,0.29865430111689,0.000943071469844643,375,1.97956815466197,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,male,40-44,0.174800795813936,0.0323802941150449,0.119857252004342,0.247838644526252,0.00104848344697681,399,2.90022884816716,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,male,45-49,0.103019576690523,0.0239779822348358,0.0644522256293912,0.16070092868136,0.000574943632054102,312,1.94123063572173,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,male,50-54,0.141845754468196,0.0356338518880241,0.0849581570781508,0.227360392645508,0.00126977140037764,286,2.9833889521106,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,male,55-59,0.0642791593195315,0.039273225640493,0.018582019754504,0.199510039286298,0.00154238625220908,197,5.05176199373026,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,male,60-64,0.0628479699974162,0.022337780595922,0.030725013028659,0.124250272283198,0.00049897644195155,179,1.51646282424272,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,male,65+,0.0265610418043779,0.0201727284705468,0.00582781765553684,0.112694239596857,0.000406938973946411,272,4.28099145670733,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,female,15-19,0.0940498362223363,0.0134550059844456,0.0707415708337902,0.124012932214302,0.000181037186041468,1153,2.44982321830146,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,female,20-24,0.238509087419712,0.0220947824356676,0.197847581528661,0.284562779113087,0.000488179410879484,1182,3.1770736295264,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,female,25-29,0.333317572141313,0.0300125971308057,0.277128026434684,0.394679584636333,0.000900755986536048,598,2.42399166997546,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,female,30-34,0.259515948894456,0.0242412522414915,0.214768944637489,0.309906462708927,0.000587638310235616,691,2.11304325110631,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,female,35-39,0.192864884621212,0.0245697468460351,0.14909880523009,0.245767329176613,0.000603672460078251,727,2.81926805477451,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,female,40-44,0.124316037613381,0.0170450810911328,0.0945000507052488,0.161857796845657,0.000290534789403294,694,1.85217943868201,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,female,45-49,0.0874471753391559,0.0164581466008645,0.0600514651980255,0.125669943356433,0.000270870589535548,605,2.05358852128163,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,female,50-54,0.0744793907591406,0.0163545096816489,0.0480465049827159,0.113717231910969,0.000267469986927147,538,2.08754152299695,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,female,55-59,0.0298490398653583,0.00956296643699332,0.0158068682751332,0.0556602149397448,9.14503270750607e-05,359,1.13373101553428,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,female,60-64,0.0236994950027535,0.00898435048418626,0.0111724713476564,0.0495682287901047,8.07185536226979e-05,330,1.15123691013933,3.54750840951068,ZA
ZA2005HSRC,South Africa,2005,female,65+,0.0452057367089978,0.0155626179423163,0.0227713531460302,0.0877576678121691,0.000242195077218505,626,3.51266143395777,3.54750840951068,ZA
ZA2008HSRC,South Africa,2008,male,0-4,0.0458874060367983,0.013655608043175,0.025392660072439,0.0815397893440501,0.000186475631028825,794,3.38181192528153,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,male,5-9,0.0292186289535099,0.00872554378847037,0.0161735540274108,0.0522268951998382,7.61351144045139e-05,599,1.60779457858476,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,male,10-14,0.0131452788006984,0.00624553365521159,0.00514469687190138,0.0331728010943433,3.90066906383806e-05,713,2.14390536497956,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,male,15-19,0.027063898075837,0.0146411872086454,0.00924476516354039,0.0765745401480304,0.000214364362878602,941,7.66068390794637,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,male,20-24,0.0501309437121281,0.0123069523567023,0.0307797655829457,0.0806359936218105,0.00015146107631014,690,2.19472701375342,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,male,25-29,0.159276439273141,0.0271208528660859,0.112822059117229,0.220112739415467,0.000735540660183878,380,2.0873031342743,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,male,30-34,0.268232950268041,0.0392604018542062,0.198198935183377,0.352145080385219,0.00154137915375376,304,2.38725102403914,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,male,35-39,0.19953853365953,0.0368007949100772,0.136702477613235,0.281828527317824,0.00135429850601356,322,2.73025407851315,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,male,40-44,0.195511731763541,0.0380044010772593,0.131175749391766,0.281189457208241,0.00144433450124119,316,2.90176561642111,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,male,45-49,0.079009415362737,0.019000368231241,0.0487975126773794,0.125459242664586,0.000361013992922754,330,1.63720829664282,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,male,50-54,0.10590603664494,0.0254375366679471,0.0652107702321483,0.167448282395914,0.000647068271733153,270,1.8450578648649,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,male,55-59,0.0550042750801188,0.0182562655289289,0.0282804255424053,0.104271281890115,0.000333291231062759,211,1.35294472469562,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,male,60-64,0.0498572169529436,0.0213729398198029,0.0210442212903421,0.113544353515505,0.000456802556540918,150,1.44644817726775,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,male,65+,0.0307877495114094,0.0114032330005956,0.0147457004288523,0.0631633157015323,0.000130033722865873,315,1.37268128013288,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,female,0-4,0.0282212384919279,0.00746144349244129,0.0167271235105068,0.0472341712362658,5.56731389908945e-05,728,1.47786109305122,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,female,5-9,0.0262639183203284,0.00850500419548144,0.0138312824557325,0.0493131527519385,7.23350963651569e-05,568,1.60655877267753,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,female,10-14,0.0125075897612876,0.00460126837980502,0.00605521521933644,0.0256580588439941,2.11716707029935e-05,792,1.35760340142811,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,female,15-19,0.064164733168813,0.00988429277287653,0.0472760725819295,0.0865385976559374,9.76992436199393e-05,987,1.60587802070898,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,female,20-24,0.209379739981868,0.019097987070579,0.174322956749759,0.249357402972715,0.000364733110148003,999,2.20109143021865,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,female,25-29,0.323253145585423,0.0289846914002151,0.269062224196757,0.382644801070726,0.000840112335565705,530,2.03537401492186,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,female,30-34,0.297448493095472,0.0317634013252765,0.238966811232723,0.363407951176658,0.00100891366375058,532,2.56847707226762,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,female,35-39,0.255183662679497,0.0252308301002076,0.208811115440318,0.307847534114422,0.000636594787545544,620,2.07659931762881,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,female,40-44,0.17013214573634,0.0232798432634436,0.129117624576955,0.220870810099134,0.000541951102370502,593,2.27624746868953,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,female,45-49,0.142800344063708,0.0274196949957438,0.0968664949634587,0.205558268105717,0.00075183967365962,562,3.4518372642688,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,female,50-54,0.0947233859693291,0.0207362940260831,0.0610572942784357,0.144103523807899,0.000429993889936168,453,2.27154827647891,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,female,55-59,0.0677367865993148,0.0170947764853634,0.0408993168985447,0.110161857132749,0.000292231383084534,373,1.72612621260987,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,female,60-64,0.0356626015413248,0.012339776428002,0.0179134218922173,0.0697492098297806,0.000152270082293074,303,1.3415756899977,3.50588125367279,ZA
ZA2008HSRC,South Africa,2008,female,65+,0.00532381397504086,0.00255838059319022,0.00206586359751569,0.0136494090144975,6.54531125961232e-06,627,0.774984921158403,3.50588125367279,ZA
ZA2012HSRC,South Africa,2012,male,0-4,0.0210241626889942,0.00550707349430718,0.0125354267433929,0.0350572167822871,3.03278584717007e-05,1244,1.83303789637711,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,male,5-9,0.0216593029074308,0.00528261953244873,0.0133855797048851,0.0348663466924777,2.79060691246089e-05,1445,1.90296989610184,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,male,10-14,0.0272603266176885,0.00721666098623161,0.0161553347872928,0.0456446154779567,5.20801957901973e-05,1447,2.84193051561192,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,male,15-19,0.0066713577451331,0.0021168142643462,0.00357372623667551,0.0124204836235546,4.48090262973954e-06,1511,1.02169856367745,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,male,20-24,0.0513099888094576,0.00827144555967441,0.0372936083224234,0.0702100799591078,6.84168116466575e-05,1287,1.8089023811485,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,male,25-29,0.173183865562544,0.0199175126522337,0.137465128322478,0.215860985548207,0.00039670731025189,989,2.73999722563703,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,male,30-34,0.255592311524696,0.0321939879732957,0.197569009382157,0.323780370478441,0.00103645286162471,757,4.12369749356193,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,male,35-39,0.287944483562561,0.0332157317355158,0.227266758032447,0.357331079481195,0.00110328483472575,705,3.79362280618618,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,male,40-44,0.157599304846349,0.0227529021259049,0.117837480456538,0.207620240301526,0.000517694555151009,661,2.5775199933492,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,male,45-49,0.133574334141635,0.0239199279989238,0.0931214071471813,0.187958251536091,0.000572162955473698,558,2.75866908718071,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,male,50-54,0.154850967604475,0.027194387475131,0.108560551230045,0.216094912259622,0.00073953471014756,587,3.31703032306039,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,male,55-59,0.0553387314163476,0.0120076410529379,0.0359488961602901,0.0842726874322173,0.000144183443656201,506,1.39559884741785,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,male,60-64,0.0816361870892399,0.0231755947179692,0.0461493773315835,0.140394364530354,0.000537108190531562,411,2.94446314117854,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,male,65+,0.0230347287641692,0.0112747528542322,0.0087318991272193,0.0593625617851089,0.000127120051924017,785,4.43426342655606,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,female,0-4,0.0135617197579523,0.00403971584814889,0.00753770442554827,0.0242822439638011,1.63193041337853e-05,1120,1.36626510280172,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,female,5-9,0.0271394247645182,0.00557645202536147,0.0180901311660676,0.0405286366505158,3.1096817191158e-05,1377,1.6218050125681,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,female,10-14,0.0316408369675607,0.00700941283218465,0.0204226625212224,0.0487147122628151,4.91318682519948e-05,1346,2.15836012579539,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,female,15-19,0.0564473693187209,0.00817703958959166,0.0423780345138384,0.0748227056556858,6.68639764497493e-05,1606,2.01617351372936,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,female,20-24,0.173811967205166,0.0153631204260461,0.145674405689898,0.206073448472183,0.000236025469225195,1486,2.44241300732258,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,female,25-29,0.283502218328232,0.024359864142979,0.238181735531914,0.333669156993009,0.000593402981064395,1267,3.70130630496517,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,female,30-34,0.359954382079324,0.0268514949468405,0.309065215346396,0.414199594629248,0.0007210027808802,1028,3.21715259629803,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,female,35-39,0.316371791140277,0.0253988455166903,0.268710800199104,0.368229692196087,0.000645101353580697,1005,2.99761799166648,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,female,40-44,0.280319020113826,0.0284045084070663,0.228033336725533,0.339323607360006,0.0008068160978471,933,3.73132954665332,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,female,45-49,0.196903433559233,0.0227760403324218,0.155948237622198,0.245486095253248,0.000518748013224103,928,3.04427137560054,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,female,50-54,0.148029680964,0.0192296678479994,0.114087558789734,0.18990526275746,0.000369780125544381,896,2.62711029917784,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,female,55-59,0.0970935683258483,0.0156768379690858,0.070352360989107,0.132549958855188,0.00024576324870897,834,2.33802839308099,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,female,60-64,0.0496731085818244,0.0105075744306582,0.0326451842663457,0.0748952421966881,0.000110409120415823,695,1.62553152558235,4.94720510049116,ZA
ZA2012HSRC,South Africa,2012,female,65+,0.0120906457208472,0.00337622364722615,0.00697553938093094,0.0208777582099688,1.13988861160891e-05,1272,1.213900059399,4.94720510049116,ZA
ZM2002DHS,Zambia,2002,male,15-19,0.0188875236668853,0.00736757609180054,0.00873120243723494,0.0403766810578766,5.4281177468471e-05,376,1.10139546704051,1.16404552045565,ZM
ZM2002DHS,Zambia,2002,male,20-24,0.044159001230927,0.0130433760831314,0.024527234639231,0.0782437785619749,0.000170129659646003,293,1.18098058138055,1.16404552045565,ZM
ZM2002DHS,Zambia,2002,male,25-29,0.150026708313138,0.0226097972824959,0.110719996910735,0.20014705806703,0.000511202933155557,299,1.19864524089288,1.16404552045565,ZM
ZM2002DHS,Zambia,2002,male,30-34,0.204606883092959,0.0284183232574318,0.154227296922281,0.266262477484451,0.000807601096763892,246,1.22075901245821,1.16404552045565,ZM
ZM2002DHS,Zambia,2002,male,35-39,0.223623120090519,0.0314742930018614,0.167682135180824,0.29168641841549,0.00099063111996702,219,1.24958782534049,1.16404552045565,ZM
ZM2002DHS,Zambia,2002,male,40-44,0.20546788652228,0.0367854449036608,0.142063769047242,0.287681010325869,0.00135316895676027,148,1.2267564001579,1.16404552045565,ZM
ZM2002DHS,Zambia,2002,male,45-49,0.202478098717499,0.0449270426716876,0.127389002330324,0.30629232612431,0.00201843916322364,98,1.2249576304262,1.16404552045565,ZM
ZM2002DHS,Zambia,2002,male,50-54,0.0728656427477615,0.0334107776242521,0.0284676481312434,0.174098219688778,0.00111628006145723,84,1.3879920489368,1.16404552045565,ZM
ZM2002DHS,Zambia,2002,male,55-59,0.11701490753712,0.0491314578756852,0.0482076685837419,0.257465197092778,0.00241390015299023,54,1.26159075237137,1.16404552045565,ZM
ZM2002DHS,Zambia,2002,female,15-19,0.0656182137769238,0.0119083674778062,0.0457538800263604,0.0932638781584376,0.000141809215986472,509,1.17726293262873,1.16404552045565,ZM
ZM2002DHS,Zambia,2002,female,20-24,0.162784953241932,0.018748008117477,0.129202123108211,0.203061275490306,0.000351487808372985,448,1.15541232414851,1.16404552045565,ZM
ZM2002DHS,Zambia,2002,female,25-29,0.251143135096798,0.0240969143777111,0.206767989097425,0.301422910092856,0.00058066128252674,369,1.13927641909844,1.16404552045565,ZM
ZM2002DHS,Zambia,2002,female,30-34,0.294037562330187,0.0292307800060999,0.239920100307931,0.354666022479152,0.000854438499765008,283,1.16488441973804,1.16404552045565,ZM
ZM2002DHS,Zambia,2002,female,35-39,0.226415944167684,0.0306527018278199,0.17169180691396,0.292424695259631,0.000939588129345232,224,1.20163072122688,1.16404552045565,ZM
ZM2002DHS,Zambia,2002,female,40-44,0.173169637590958,0.0321114809052134,0.118510098477186,0.246003794678642,0.00103114720592588,162,1.16666862769988,1.16404552045565,ZM
ZM2002DHS,Zambia,2002,female,45-49,0.136160656772047,0.0314808904003624,0.084910107790364,0.211205627222561,0.000991046460399632,138,1.16275571735569,1.16404552045565,ZM
ZM2007DHS,Zambia,2007,male,15-19,0.0361720549355088,0.00693146533580295,0.0247447260322841,0.0525920406319214,4.80452117014379e-05,1112,1.53243549529516,2.7992092902773,ZM
ZM2007DHS,Zambia,2007,male,20-24,0.0515933945855437,0.00887132006148227,0.0366710497612885,0.0721333190382155,7.87003196332579e-05,825,1.32691093005599,2.7992092902773,ZM
ZM2007DHS,Zambia,2007,male,25-29,0.114419854909511,0.0114724599289487,0.0936927918624516,0.139028840597359,0.000131617336821334,770,1.00017169635955,2.7992092902773,ZM
ZM2007DHS,Zambia,2007,male,30-34,0.171268301038556,0.0150971803425381,0.1435492805805,0.203070686642998,0.000227924854295119,750,1.20437576740616,2.7992092902773,ZM
ZM2007DHS,Zambia,2007,male,35-39,0.22407254862406,0.0188990232502931,0.189045202566737,0.263481318288649,0.000357173079815121,595,1.22232280212847,2.7992092902773,ZM
ZM2007DHS,Zambia,2007,male,40-44,0.240903355070467,0.0249536763001002,0.195148371800804,0.293474460667144,0.000622685960890181,391,1.33139190233302,2.7992092902773,ZM
ZM2007DHS,Zambia,2007,male,45-49,0.185780407367451,0.0249222868426151,0.141496775210464,0.240048077057855,0.000621120381465585,312,1.28111735636958,2.7992092902773,ZM
ZM2007DHS,Zambia,2007,male,50-54,0.134075900645287,0.0224797520116229,0.09550085266538,0.185044645594819,0.000505339250504066,237,1.03157504699327,2.7992092902773,ZM
ZM2007DHS,Zambia,2007,male,55-59,0.116281385991259,0.0265709309004685,0.0730412339545664,0.180144845273963,0.00070601436891747,169,1.16111715661254,2.7992092902773,ZM
